datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,windspeedmax,windspeedmean,sunrise,sunset,normal.tempmax,normal.tempmin,normal.feelslike,normal.precip,normal.humidity,normal.snowdepth,normal.windspeed,normal.windgust,normal.winddir,normal.cloudcover
2024-09-18,21.4,11.1,15.9,21.4,11.1,15.9,9.6,68.0,0.0,0.0,,0.0,0.0,50.4,19.5,38.0,1024.9,19.4,24.2,171.9,14.9,6.0,19.5,14.0,06:29:09,18:54:15,"[8.5, 17.1, 26.1]","[2.7, 8.4, 15.7]","[-0.6, 17.1, 26.1]","[0.0, 1.4, 10.8]","[48.7, 77.3, 88.2]","[0.0, 0.0, 0.6]","[12.6, 24.5, 39.6]","[39.6, 60.1, 82.8]","[35.1, 192.6, 267.8]","[9.1, 58.6, 97.9]"
2024-09-19,18.0,11.0,14.2,18.0,11.0,14.2,9.0,72.0,0.0,0.0,,0.0,0.0,45.0,22.6,44.8,1023.3,36.0,28.8,193.9,16.9,6.0,22.6,17.3,06:30:37,18:52:05,"[8.5, 15.2, 26.6]","[3.7, 7.5, 12.8]","[-1.0, 15.2, 26.6]","[0.0, 2.6, 10.0]","[60.0, 81.7, 96.6]","[0.0, 0.0, 0.1]","[13.0, 22.0, 34.6]","[39.6, 61.9, 90.0]","[21.8, 182.3, 290.7]","[0.5, 65.4, 99.4]"
2024-09-20,19.6,9.5,14.1,19.6,8.3,14.0,8.2,68.9,0.0,0.0,,0.0,0.0,43.2,13.8,43.4,1025.0,23.1,29.6,165.0,14.2,6.0,13.8,10.1,06:32:05,18:49:55,"[7.1, 15.1, 28.5]","[2.3, 7.5, 12.8]","[-1.4, 15.1, 27.4]","[0.0, 2.3, 19.1]","[53.9, 81.3, 95.5]","[0.0, 0.0, 0.0]","[11.9, 20.2, 29.5]","[39.6, 58.0, 86.4]","[24.2, 187.9, 284.8]","[10.2, 66.8, 100.0]"
2024-09-21,21.3,8.0,13.8,21.3,7.0,13.5,5.5,60.6,0.0,0.0,,0.0,0.0,43.2,10.1,51.2,1024.9,9.1,34.0,202.0,17.5,7.0,10.1,7.4,06:33:33,18:47:44,"[7.3, 15.9, 26.9]","[2.2, 7.5, 13.8]","[-0.1, 15.9, 26.5]","[0.0, 2.1, 18.2]","[53.7, 79.3, 94.5]","[0.0, 0.0, 0.0]","[13.0, 22.3, 36.4]","[39.6, 58.0, 90.0]","[29.1, 191.2, 289.0]","[0.3, 55.8, 100.0]"
2024-09-22,21.4,7.3,13.8,21.4,5.9,13.5,5.8,61.4,0.0,0.0,,0.0,0.0,50.4,13.6,114.3,1020.0,8.8,38.1,199.8,17.4,7.0,13.6,8.8,06:35:01,18:45:34,"[9.2, 16.2, 27.8]","[2.5, 6.8, 11.3]","[-1.5, 16.2, 26.7]","[0.0, 2.7, 17.8]","[48.9, 78.5, 92.8]","[0.0, 0.0, 0.0]","[10.4, 22.7, 43.2]","[39.6, 60.5, 104.4]","[86.1, 210.5, 264.7]","[0.0, 52.4, 99.3]"
2024-09-23,20.4,8.6,14.3,20.4,5.9,13.8,6.5,61.0,0.0,0.0,,0.0,0.0,64.8,24.2,154.4,1013.7,53.3,35.5,177.5,15.3,7.0,24.2,16.9,06:36:29,18:43:24,"[9.3, 16.1, 26.1]","[2.6, 7.1, 11.6]","[-0.3, 16.1, 26.1]","[0.0, 2.5, 26.3]","[53.4, 78.9, 96.6]","[0.0, 0.0, 0.0]","[7.9, 22.7, 49.7]","[39.6, 60.5, 94.3]","[40.0, 214.0, 311.8]","[2.7, 60.0, 98.1]"
2024-09-24,20.8,11.1,14.4,20.8,11.1,14.4,9.2,73.1,1.039,29.17,['rain'],0.0,0.0,75.6,27.4,180.7,1009.7,81.3,26.3,63.2,5.5,3.0,27.4,18.3,06:37:58,18:41:14,"[6.1, 15.5, 22.5]","[1.2, 7.4, 13.8]","[-2.5, 15.5, 22.5]","[0.0, 2.7, 21.3]","[66.3, 80.5, 95.7]","[0.0, 0.0, 0.0]","[9.4, 21.6, 42.5]","[39.6, 63.4, 97.2]","[30.3, 174.8, 277.6]","[5.2, 61.3, 100.0]"
2024-09-25,19.1,10.1,14.0,19.1,10.1,14.0,10.2,79.4,0.0,0.0,,0.0,0.0,57.6,19.4,199.5,1012.1,59.5,31.4,157.2,13.7,6.0,19.4,13.5,06:39:27,18:39:04,"[7.1, 15.3, 22.7]","[3.1, 7.7, 11.8]","[-0.5, 15.3, 22.7]","[0.0, 2.0, 25.1]","[69.1, 80.9, 96.7]","[0.0, 0.0, 0.0]","[12.6, 22.3, 43.2]","[39.6, 61.9, 86.4]","[32.1, 164.0, 295.0]","[10.7, 64.7, 100.0]"
2024-09-26,18.8,12.3,15.9,18.8,12.3,15.9,11.5,75.7,0.045,12.5,['rain'],0.0,0.0,72.5,36.5,178.5,1004.8,93.6,28.9,91.0,7.9,5.0,36.5,24.0,06:40:55,18:36:54,"[10.1, 15.5, 23.2]","[0.6, 6.9, 9.7]","[-3.5, 15.5, 23.2]","[0.0, 4.6, 31.4]","[67.0, 84.2, 95.6]","[0.0, 0.0, 0.0]","[9.0, 20.5, 46.4]","[39.6, 59.0, 115.2]","[26.2, 171.1, 259.2]","[4.4, 60.1, 99.5]"
2024-09-27,17.5,12.3,15.2,17.5,12.3,15.2,12.3,82.9,5.928,50.0,['rain'],0.0,0.0,59.2,25.1,211.2,1006.1,94.1,27.2,65.0,5.7,2.0,25.1,18.5,06:42:24,18:34:45,"[8.3, 15.0, 21.8]","[2.9, 7.4, 11.9]","[-0.7, 15.0, 21.8]","[0.0, 2.2, 17.4]","[63.9, 83.0, 93.5]","[0.0, 0.0, 0.0]","[10.8, 22.0, 45.7]","[43.2, 61.6, 136.8]","[58.9, 190.6, 263.8]","[5.8, 65.1, 100.0]"
2024-09-28,14.9,9.7,11.8,14.9,7.2,11.6,8.4,80.1,1.097,16.67,['rain'],0.0,0.0,54.0,18.1,243.4,1013.7,72.9,33.2,106.4,9.1,5.0,18.1,13.3,06:43:54,18:32:35,"[7.1, 15.3, 21.6]","[1.1, 7.1, 11.9]","[-2.5, 15.3, 21.6]","[0.0, 1.4, 12.0]","[67.3, 81.1, 94.8]","[0.0, 0.0, 0.0]","[13.3, 23.0, 42.5]","[43.2, 61.2, 104.4]","[36.6, 178.5, 236.7]","[11.4, 63.1, 100.0]"
2024-09-29,11.0,4.7,7.9,11.0,2.8,5.9,3.5,75.0,0.344,8.33,['rain'],0.0,0.0,50.4,17.4,359.5,1025.8,57.9,28.7,126.9,10.7,5.0,17.4,13.1,06:45:23,18:30:26,"[8.6, 14.7, 21.0]","[1.3, 7.2, 13.5]","[-2.2, 14.7, 21.0]","[0.0, 2.7, 13.4]","[62.8, 80.8, 94.6]","[0.0, 0.0, 0.0]","[9.7, 23.4, 41.4]","[39.6, 60.5, 104.4]","[39.3, 188.7, 271.6]","[16.7, 63.8, 99.2]"
2024-09-30,12.5,2.1,6.9,12.5,-0.8,5.5,2.8,77.1,0.0,0.0,,0.0,0.0,46.8,11.5,51.4,1024.0,46.2,32.5,140.8,12.2,5.0,11.5,9.2,06:46:53,18:28:17,"[5.0, 14.2, 22.1]","[0.2, 6.3, 12.7]","[-3.4, 14.2, 22.1]","[0.0, 2.5, 18.8]","[64.9, 80.3, 95.0]","[0.0, 0.0, 0.0]","[12.6, 20.5, 42.5]","[32.4, 59.0, 76.3]","[47.5, 194.5, 338.2]","[9.0, 60.6, 99.5]"
2024-10-01,15.0,2.7,8.5,15.0,1.1,7.6,4.0,75.2,0.021,4.17,['rain'],0.0,0.0,68.4,21.7,190.4,1016.5,53.8,35.9,154.5,13.3,5.0,21.7,10.8,06:48:22,18:26:09,"[8.1, 14.9, 21.7]","[0.1, 5.9, 12.6]","[-4.5, 14.9, 21.7]","[0.0, 2.1, 20.5]","[70.0, 81.7, 97.9]","[0.0, 0.0, 0.0]","[11.9, 23.4, 50.4]","[39.6, 64.1, 79.2]","[51.2, 182.5, 321.2]","[3.9, 60.7, 100.0]"
2024-10-02,9.6,7.3,8.6,7.1,4.6,6.1,6.6,87.1,7.66,66.67,['rain'],0.0,0.0,79.2,25.5,168.7,1009.6,92.6,20.2,24.2,2.0,1.0,25.5,16.7,06:49:52,18:24:01,"[7.4, 14.7, 19.2]","[0.7, 6.5, 11.8]","[-3.4, 14.7, 19.2]","[0.0, 3.1, 15.9]","[66.3, 80.9, 93.5]","[0.0, 0.0, 0.2]","[11.5, 24.1, 44.3]","[43.2, 62.6, 90.0]","[53.9, 194.0, 257.0]","[7.1, 63.2, 97.9]"
2024-10-03,10.3,7.8,8.9,10.3,5.9,7.6,7.4,90.6,1.139,54.17,['rain'],0.0,0.0,25.9,12.7,336.2,1011.6,97.2,13.9,56.4,5.1,3.0,12.7,10.0,06:51:23,18:21:53,"[8.0, 14.5, 21.0]","[-2.4, 7.1, 15.9]","[-6.3, 14.5, 21.0]","[0.0, 3.3, 19.5]","[63.1, 80.6, 93.1]","[0.0, 0.0, 0.1]","[14.4, 27.0, 57.6]","[46.8, 68.0, 97.2]","[38.5, 192.8, 279.3]","[6.8, 67.6, 99.9]"
2024-10-04,8.8,7.7,8.1,5.7,4.8,5.2,7.0,92.8,6.125,87.5,['rain'],0.0,0.0,53.1,22.4,27.9,1012.5,99.4,8.9,0.6,0.0,0.0,22.4,18.7,06:52:53,18:19:46,"[9.1, 14.7, 21.0]","[-3.3, 7.1, 12.8]","[-7.1, 14.7, 21.0]","[0.0, 3.7, 29.6]","[63.8, 81.6, 94.9]","[0.0, 0.0, 0.0]","[13.3, 24.8, 37.1]","[39.6, 67.7, 93.6]","[53.8, 207.3, 285.1]","[23.3, 65.3, 93.8]"
2024-10-05,9.6,7.8,8.7,7.6,5.2,6.3,7.8,94.6,3.808,91.67,['rain'],0.0,0.0,54.0,18.1,22.4,1013.9,99.3,12.4,34.8,3.1,1.0,18.1,14.7,06:54:24,18:17:39,"[4.4, 14.1, 21.4]","[0.3, 6.7, 10.7]","[-4.7, 14.1, 21.4]","[0.0, 4.1, 27.3]","[48.0, 79.7, 96.7]","[0.0, 0.2, 4.8]","[14.4, 28.1, 55.1]","[39.6, 67.0, 97.2]","[64.9, 201.8, 333.3]","[2.5, 62.5, 99.9]"
2024-10-06,10.1,5.9,8.2,10.1,5.0,7.0,6.9,91.5,0.076,16.67,['rain'],0.0,0.0,26.3,12.9,20.8,1013.4,89.0,16.4,62.9,5.6,3.0,12.9,8.7,06:55:55,18:15:33,"[5.6, 14.2, 22.1]","[0.0, 6.3, 10.2]","[-2.8, 14.2, 22.1]","[0.0, 2.0, 14.0]","[61.5, 79.5, 89.9]","[0.0, 0.5, 10.3]","[11.5, 27.0, 46.8]","[39.6, 68.0, 100.8]","[21.2, 191.4, 255.5]","[13.9, 65.7, 94.7]"
2024-10-07,14.5,5.2,9.0,14.5,3.4,8.1,6.9,87.7,0.0,0.0,,0.0,0.0,61.2,21.7,215.3,1012.3,57.6,20.8,151.8,13.2,6.0,21.7,13.2,06:57:27,18:13:27,"[5.2, 13.5, 21.5]","[-1.9, 5.9, 13.8]","[-5.6, 13.5, 21.5]","[0.0, 4.0, 27.2]","[69.0, 84.4, 94.0]","[0.0, 0.6, 9.8]","[10.4, 23.4, 37.1]","[39.6, 64.1, 97.2]","[56.9, 182.4, 305.5]","[26.6, 67.7, 96.0]"
2024-10-08,17.1,8.0,13.2,17.1,5.5,12.3,10.0,81.6,0.0,0.0,,0.0,0.0,80.6,40.2,181.1,1008.5,62.5,23.3,74.8,6.3,3.0,40.2,23.4,06:58:58,18:11:22,"[3.6, 12.6, 22.2]","[-1.5, 5.4, 12.6]","[-5.9, 12.6, 22.2]","[0.0, 1.2, 8.1]","[72.9, 83.0, 93.2]","[0.0, 0.7, 9.1]","[8.3, 23.4, 43.6]","[43.2, 65.5, 100.8]","[56.1, 210.2, 264.7]","[40.5, 69.1, 92.0]"
2024-10-09,17.0,13.1,14.9,17.0,13.1,14.9,11.8,82.1,0.635,33.33,['rain'],0.0,0.0,73.4,37.9,190.7,1002.2,88.4,21.6,51.9,4.3,3.0,37.9,22.3,07:00:30,18:09:17,"[5.6, 12.0, 19.1]","[0.3, 4.5, 11.3]","[-4.0, 12.0, 19.1]","[0.0, 2.5, 15.4]","[65.0, 83.1, 95.5]","[0.0, 0.6, 8.3]","[10.4, 20.9, 40.3]","[43.2, 61.9, 97.2]","[60.2, 183.4, 276.3]","[6.1, 59.9, 98.8]"
2024-10-10,16.9,11.0,14.1,16.9,11.0,14.1,11.0,82.4,5.11,41.67,['rain'],0.0,0.0,76.5,28.6,201.9,998.6,79.6,24.2,85.0,7.3,5.0,28.6,21.6,07:02:02,18:07:13,"[5.7, 12.3, 20.5]","[-1.0, 4.5, 10.4]","[-5.3, 12.3, 20.5]","[0.0, 1.6, 11.8]","[66.3, 82.4, 91.8]","[0.0, 0.4, 7.7]","[9.0, 22.0, 33.1]","[39.6, 59.4, 82.8]","[57.5, 170.8, 255.2]","[0.6, 63.9, 100.0]"
2024-10-11,11.0,7.6,9.8,11.0,5.2,8.9,7.6,86.1,4.497,79.17,['rain'],0.0,0.0,54.0,15.1,351.3,1012.0,95.9,19.9,81.3,6.9,4.0,15.1,11.4,07:03:35,18:05:10,"[4.3, 12.4, 21.5]","[-1.1, 5.0, 9.9]","[-6.8, 12.4, 21.5]","[0.0, 1.5, 8.8]","[59.4, 81.5, 95.0]","[0.0, 0.4, 7.4]","[12.6, 24.1, 37.1]","[39.6, 57.6, 79.2]","[24.7, 157.8, 272.1]","[11.4, 65.9, 100.0]"
2024-10-12,11.9,5.6,8.0,11.9,3.7,6.3,4.9,81.2,0.034,8.33,['rain'],0.0,0.0,57.6,15.5,56.3,1020.5,73.2,24.8,146.0,12.6,6.0,15.5,11.5,07:05:08,18:03:07,"[1.5, 11.4, 20.1]","[-6.6, 3.8, 11.3]","[-17.2, 11.4, 20.1]","[0.0, 3.7, 25.6]","[73.9, 83.9, 96.1]","[0.0, 0.5, 7.1]","[11.5, 25.6, 50.4]","[43.2, 61.9, 82.8]","[28.5, 174.5, 272.9]","[0.8, 61.7, 100.0]"
2024-10-13,10.6,6.0,8.6,10.6,2.2,6.0,5.7,82.2,3.124,33.33,['rain'],0.0,0.0,71.1,29.7,209.8,1014.0,79.0,25.1,37.1,3.2,2.0,29.7,21.9,07:06:41,18:01:05,"[3.4, 11.0, 19.8]","[-2.7, 4.1, 10.9]","[-8.3, 11.0, 19.8]","[0.0, 3.2, 37.1]","[66.9, 84.2, 96.7]","[0.0, 1.0, 7.2]","[10.4, 21.2, 36.7]","[28.8, 59.0, 90.0]","[57.5, 204.9, 346.6]","[1.8, 65.8, 100.0]"
2024-10-14,10.5,3.9,6.8,10.5,0.1,4.2,2.8,76.6,0.0,0.0,,0.0,0.0,60.8,20.8,230.2,1019.9,68.2,34.1,123.3,10.7,6.0,20.8,15.0,07:08:14,17:59:04,"[1.2, 10.5, 20.0]","[-1.0, 4.2, 11.1]","[-6.8, 10.5, 20.0]","[0.0, 2.9, 29.5]","[65.0, 85.4, 96.9]","[0.0, 1.6, 18.4]","[10.8, 22.3, 34.9]","[43.2, 60.8, 93.6]","[40.4, 186.6, 322.8]","[0.0, 71.2, 100.0]"
2024-10-15,9.0,3.5,6.3,7.7,1.5,4.4,4.0,85.8,3.585,37.5,['rain'],0.0,0.0,43.2,14.0,21.3,1023.6,68.7,22.9,89.6,7.8,5.0,14.0,9.7,07:09:48,17:57:04,"[0.5, 11.7, 21.2]","[-1.3, 5.4, 10.4]","[-6.3, 11.7, 21.2]","[0.0, 2.3, 30.2]","[55.6, 83.2, 98.1]","[0.0, 2.0, 29.6]","[12.6, 25.2, 39.2]","[39.6, 65.2, 104.4]","[58.9, 208.4, 340.9]","[2.6, 75.4, 100.0]"
2024-10-16,12.6,1.2,5.8,12.6,-1.6,3.7,3.0,83.9,0.0,0.0,,0.0,0.0,57.6,15.2,112.2,1028.4,41.1,23.8,143.1,12.3,5.0,15.2,11.5,07:11:22,17:55:04,"[3.2, 11.2, 19.3]","[-2.7, 5.0, 10.7]","[-8.0, 11.2, 19.3]","[0.0, 3.8, 18.7]","[56.8, 85.4, 97.1]","[0.0, 2.1, 31.2]","[14.4, 27.7, 75.6]","[39.6, 60.8, 82.8]","[34.6, 170.1, 298.1]","[0.0, 71.8, 100.0]"
2024-10-17,14.4,3.9,8.5,14.4,0.1,6.5,1.9,64.7,0.0,0.0,,0.0,0.0,75.6,25.1,160.1,1025.5,51.1,36.6,123.7,10.8,5.0,25.1,20.1,07:12:56,17:53:05,"[4.1, 10.9, 19.7]","[-2.2, 3.9, 9.8]","[-6.3, 10.9, 19.7]","[0.0, 1.5, 11.5]","[63.4, 82.0, 96.2]","[0.0, 2.2, 31.5]","[16.6, 23.0, 34.2]","[39.6, 60.5, 90.0]","[44.2, 189.0, 249.6]","[4.2, 61.1, 100.0]"
2024-10-18,16.0,6.9,10.6,16.0,3.3,8.9,2.3,58.0,0.0,0.0,,0.0,0.0,75.6,23.2,160.1,1022.4,33.0,42.0,128.5,11.0,5.0,23.2,19.0,07:14:31,17:51:08,"[3.4, 10.7, 19.3]","[-3.5, 3.9, 9.6]","[-6.4, 10.7, 19.3]","[0.0, 2.4, 13.8]","[59.3, 82.3, 94.5]","[0.0, 2.1, 31.1]","[8.3, 25.9, 43.2]","[39.6, 65.2, 93.6]","[20.5, 207.5, 265.8]","[2.2, 65.4, 100.0]"
2024-10-19,15.6,6.0,9.5,15.6,3.0,7.9,1.0,56.5,0.0,0.0,,0.0,0.0,64.8,19.1,165.5,1023.8,63.5,38.7,121.5,10.4,5.0,19.1,14.1,07:16:06,17:49:11,"[4.0, 10.8, 18.2]","[-1.8, 3.6, 9.2]","[-7.7, 10.8, 18.2]","[0.0, 0.3, 6.0]","[51.0, 81.4, 94.6]","[0.0, 2.2, 30.3]","[16.6, 25.9, 42.5]","[39.6, 65.9, 108.0]","[51.1, 197.8, 300.3]","[13.7, 62.8, 99.6]"
2024-10-20,14.7,3.9,8.2,14.7,0.7,6.2,1.5,64.1,0.0,0.0,,0.0,0.0,61.2,23.2,203.4,1028.5,75.3,38.5,121.5,10.6,5.0,23.2,15.8,07:17:41,17:47:15,"[2.8, 10.7, 19.1]","[-1.6, 3.5, 10.3]","[-6.3, 10.7, 19.1]","[0.0, 1.9, 24.3]","[64.2, 81.7, 95.2]","[0.0, 2.3, 29.8]","[15.1, 26.3, 44.6]","[43.2, 67.0, 100.8]","[117.5, 197.0, 245.4]","[12.4, 67.0, 100.0]"
2024-10-21,14.7,4.8,9.1,14.7,1.1,7.1,3.5,69.0,0.0,0.0,,0.0,0.0,60.8,24.2,207.9,1030.4,44.3,34.1,123.2,10.7,5.0,24.2,17.5,07:19:17,17:45:20,"[3.2, 10.9, 21.1]","[-2.7, 4.1, 9.3]","[-7.2, 10.9, 21.1]","[0.0, 1.1, 5.2]","[67.6, 84.5, 95.9]","[0.0, 2.1, 27.9]","[15.5, 27.7, 40.7]","[32.4, 65.5, 104.4]","[67.1, 206.0, 274.4]","[5.9, 69.9, 99.6]"
2024-10-22,12.5,5.2,8.6,12.5,1.5,6.7,4.9,77.7,0.0,0.0,,0.0,0.0,57.6,22.5,228.4,1029.3,52.8,22.5,66.8,5.7,2.0,22.5,17.3,07:20:53,17:43:27,"[2.2, 11.4, 19.5]","[-3.2, 4.8, 9.9]","[-7.8, 11.4, 19.5]","[0.0, 3.0, 38.8]","[59.5, 85.0, 93.9]","[0.0, 1.8, 21.7]","[10.8, 24.5, 40.7]","[43.2, 61.9, 90.0]","[29.9, 191.7, 250.6]","[12.7, 63.3, 100.0]"
2024-10-23,11.2,6.6,9.2,11.2,4.9,7.9,6.8,85.4,0.431,33.33,['rain'],0.0,0.0,43.2,15.6,32.3,1034.4,89.8,16.9,53.1,4.5,2.0,15.6,11.3,07:22:29,17:41:34,"[0.4, 10.4, 18.0]","[-3.0, 4.6, 9.6]","[-8.7, 10.4, 18.0]","[0.0, 1.4, 7.6]","[74.3, 87.1, 95.8]","[0.0, 1.1, 13.6]","[17.6, 27.7, 43.2]","[43.2, 68.4, 97.2]","[19.5, 179.6, 258.3]","[37.2, 77.6, 100.0]"
2024-10-24,14.1,5.1,8.5,14.1,3.2,7.5,4.9,78.7,0.0,0.0,,0.0,0.0,50.4,10.9,59.3,1033.3,35.1,21.2,111.2,9.6,4.0,10.9,7.9,07:24:05,17:39:43,"[-1.0, 10.4, 22.9]","[-6.7, 4.6, 10.2]","[-11.7, 10.4, 22.9]","[0.0, 1.0, 8.7]","[65.4, 84.6, 98.0]","[0.0, 0.4, 3.6]","[14.4, 25.9, 41.4]","[43.2, 65.9, 93.6]","[24.9, 174.8, 305.2]","[23.0, 73.5, 100.0]"
2024-10-25,15.0,5.4,10.1,15.0,2.4,8.9,5.4,73.7,0.0,0.0,,0.0,0.0,68.4,23.2,181.3,1026.6,61.3,27.0,65.4,5.8,3.0,23.2,17.2,07:25:42,17:37:53,"[1.1, 10.7, 17.2]","[-8.1, 4.2, 9.9]","[-14.5, 10.7, 17.2]","[0.0, 1.0, 13.5]","[61.1, 84.6, 97.4]","[0.0, 0.4, 3.5]","[12.6, 28.8, 42.8]","[46.8, 65.9, 129.6]","[63.3, 202.1, 253.1]","[15.0, 70.8, 100.0]"
2024-10-26,13.2,8.7,11.0,13.2,7.0,10.4,8.4,84.2,0.0,0.0,,0.0,0.0,57.6,14.3,203.4,1023.4,97.0,15.0,33.7,3.1,2.0,14.3,11.0,07:27:18,17:36:04,"[2.7, 11.4, 18.0]","[-1.7, 4.4, 9.1]","[-8.0, 11.4, 18.0]","[0.0, 0.6, 4.1]","[73.5, 83.5, 92.5]","[0.0, 0.6, 5.9]","[14.0, 28.1, 57.6]","[43.2, 70.6, 118.8]","[18.6, 198.1, 248.6]","[18.7, 65.2, 94.8]"
2024-10-27,16.5,10.3,12.4,16.5,10.3,12.4,9.9,85.2,0.0,0.0,,0.0,0.0,75.6,21.8,253.2,1021.1,74.5,12.1,105.0,9.4,4.0,21.8,14.4,06:28:56,16:34:16,"[2.9, 11.2, 19.0]","[-4.6, 4.4, 9.9]","[-9.0, 11.2, 19.0]","[0.0, 2.8, 30.6]","[72.0, 84.3, 95.8]","[0.0, 0.7, 5.2]","[15.1, 27.0, 45.0]","[39.6, 65.9, 90.0]","[137.9, 214.5, 269.0]","[12.6, 65.5, 100.0]"
2024-10-28,14.6,9.3,11.1,14.6,7.6,10.8,9.0,87.0,0.057,12.5,['rain'],0.0,0.0,43.2,13.7,303.0,1026.6,77.6,18.3,57.8,5.0,3.0,13.7,9.8,06:30:33,16:32:30,"[-1.1, 10.2, 18.8]","[-5.8, 3.4, 9.3]","[-10.4, 10.2, 18.8]","[0.0, 1.5, 15.7]","[61.6, 81.0, 98.8]","[0.0, 0.7, 4.4]","[13.0, 28.8, 61.2]","[46.8, 64.8, 86.4]","[29.4, 184.8, 261.5]","[2.3, 65.9, 99.9]"
2024-10-29,13.2,8.0,10.1,13.2,5.7,9.1,8.4,90.0,0.0,0.0,,0.0,0.0,39.6,15.7,245.4,1026.5,74.8,11.3,60.8,5.3,2.0,15.7,11.6,06:32:10,16:30:45,"[-1.7, 10.4, 17.6]","[-3.1, 3.5, 11.5]","[-10.4, 10.4, 17.6]","[0.0, 1.9, 11.9]","[48.2, 80.8, 94.5]","[0.0, 0.8, 6.9]","[13.0, 30.2, 57.6]","[46.8, 69.8, 108.0]","[73.5, 199.0, 289.3]","[3.4, 71.0, 98.3]"
2024-10-30,13.3,7.8,10.4,13.3,6.6,9.9,9.3,93.1,0.352,16.67,['rain'],0.0,0.0,43.2,14.6,260.9,1026.0,88.3,6.8,41.5,3.7,2.0,14.6,9.3,06:33:48,16:29:02,"[1.0, 9.3, 18.1]","[-3.7, 3.1, 11.9]","[-10.0, 9.3, 18.1]","[0.0, 0.8, 6.7]","[48.1, 79.0, 93.6]","[0.0, 0.7, 5.3]","[18.7, 30.2, 59.0]","[47.9, 74.9, 140.4]","[31.8, 202.1, 310.1]","[0.0, 62.5, 100.0]"
2024-10-31,12.0,7.8,10.0,12.0,5.5,9.3,8.1,88.2,0.038,8.33,['rain'],0.0,0.0,40.9,16.6,299.7,1026.8,94.4,14.4,38.9,3.4,2.0,16.6,8.9,06:35:25,16:27:20,"[3.9, 10.1, 15.4]","[-2.4, 2.5, 10.7]","[-7.6, 10.1, 15.4]","[0.0, 2.3, 30.1]","[56.5, 76.6, 88.4]","[0.0, 0.5, 3.7]","[11.9, 27.0, 56.5]","[43.2, 77.0, 129.6]","[112.6, 192.1, 273.3]","[0.0, 51.0, 82.6]"
2024-11-01,11.8,6.1,8.3,11.8,2.7,6.0,5.1,80.7,0.0,0.0,,0.0,0.0,50.4,25.5,240.8,1023.5,56.9,21.7,100.8,8.7,4.0,25.5,20.0,06:37:03,16:25:39,"[2.2, 10.7, 16.7]","[-3.8, 3.8, 9.9]","[-8.7, 10.7, 16.7]","[0.0, 0.2, 2.5]","[51.6, 76.1, 95.4]","[0.0, 0.2, 2.0]","[14.0, 32.4, 61.2]","[39.6, 74.9, 126.0]","[70.2, 201.0, 250.3]","[4.6, 64.1, 99.6]"
2024-11-02,8.3,1.0,6.2,6.0,-2.4,3.5,3.9,85.8,0.902,20.83,['rain'],0.0,0.0,54.0,17.7,333.2,1027.6,76.6,16.4,69.3,6.0,4.0,17.7,13.5,06:38:41,16:24:01,"[-0.5, 9.9, 17.5]","[-6.6, 3.9, 9.1]","[-12.6, 9.9, 17.5]","[0.0, 2.5, 19.0]","[36.9, 83.6, 97.9]","[0.0, 0.3, 4.4]","[15.1, 26.6, 43.2]","[54.0, 71.3, 108.0]","[126.1, 215.7, 303.4]","[1.2, 71.7, 100.0]"
2024-11-03,7.3,-1.3,2.2,4.8,-3.8,-0.5,-3.1,68.4,0.0,0.0,,0.0,0.0,47.7,18.2,237.9,1032.8,64.3,32.4,86.7,7.5,4.0,18.2,10.8,06:40:19,16:22:23,"[-1.3, 9.7, 15.0]","[-7.8, 3.4, 11.5]","[-13.9, 9.7, 15.0]","[0.0, 1.1, 6.0]","[32.9, 83.0, 96.2]","[0.0, 0.7, 11.0]","[13.0, 28.4, 43.2]","[54.0, 76.3, 100.8]","[62.9, 200.7, 283.1]","[0.5, 68.7, 96.3]"
2024-11-04,6.6,-1.2,3.2,5.2,-4.9,0.2,1.1,86.2,0.11,25.0,['rain'],0.0,0.0,54.0,13.4,12.9,1031.0,73.5,15.4,61.8,5.5,4.0,13.4,11.2,06:41:57,16:20:48,"[0.4, 10.3, 15.8]","[-6.2, 3.6, 9.7]","[-12.1, 10.3, 15.8]","[0.0, 2.1, 14.5]","[48.2, 81.0, 94.5]","[0.0, 0.7, 12.1]","[20.9, 35.3, 56.9]","[64.8, 85.0, 118.8]","[63.6, 195.0, 309.7]","[37.3, 72.9, 99.6]"
2024-11-05,8.9,0.9,3.7,6.8,-1.6,1.0,1.3,84.9,0.0,0.0,,0.0,0.0,46.8,17.7,220.2,1031.0,50.0,22.5,97.5,8.4,4.0,17.7,11.1,06:43:35,16:19:14,"[0.2, 9.4, 19.5]","[-3.5, 3.5, 11.2]","[-9.4, 9.4, 19.5]","[0.0, 2.8, 24.2]","[43.3, 80.3, 94.3]","[0.0, 0.8, 12.0]","[15.1, 29.5, 56.2]","[57.6, 79.6, 104.4]","[27.6, 187.9, 260.2]","[23.4, 72.2, 99.6]"
